BitsFlipped,OutputOnes,OutputFraction,ErrorPerN,Probability,MC_Probability,MC_Trials,LevelRealTrials,ProbRegisterClean,ProbRegisterHit,ProbMSBIntact,ProbMSBLost,Log10TrialCount
10,53,0.2070312500,-0.0429687500,2.669484523820e-07,5.000000000000e-05,20000,22044,0.000000000000e+00,2.669484523820e-07,0.000000000000e+00,2.669484523820e-07,11.0078
10,54,0.2109375000,-0.0390625000,2.025124165775e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,2.025124165775e-07,0.000000000000e+00,2.025124165775e-07,10.8878
10,55,0.2148437500,-0.0351562500,2.536002870141e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,2.536002870141e-07,0.000000000000e+00,2.536002870141e-07,10.9855
10,56,0.2187500000,-0.0312500000,3.289624984269e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,3.289624984269e-07,0.000000000000e+00,3.289624984269e-07,11.0985
10,57,0.2226562500,-0.0273437500,2.398379939099e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,2.398379939099e-07,0.000000000000e+00,2.398379939099e-07,10.9613
10,58,0.2265625000,-0.0234375000,1.109121502727e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,1.109121502727e-07,0.000000000000e+00,1.109121502727e-07,10.6263
10,59,0.2304687500,-0.0195312500,5.948582760611e-04,5.000000000000e-04,20000,22044,5.948218216098e-04,3.645445129516e-08,5.948218216098e-04,3.645445129516e-08,14.3558
10,60,0.2343750000,-0.0156250000,6.548040442125e-03,5.900000000000e-03,20000,22044,6.398083459333e-03,1.499569827921e-04,6.548038540411e-03,1.901713951159e-09,15.3975
10,61,0.2382812500,-0.0117187500,3.047463342626e-02,3.155000000000e-02,20000,22044,3.047087247507e-02,3.760951181015e-06,3.047462135210e-02,1.207415406149e-08,16.0653
10,62,0.2421875000,-0.0078125000,9.218591925090e-02,9.475000000000e-02,20000,22044,8.461333183161e-02,7.572587419287e-03,9.218591884127e-02,4.096307494344e-10,16.5460
10,63,0.2460937500,-0.0039062500,1.518935231003e-01,1.494500000000e-01,20000,22044,1.517144781817e-01,1.790449186390e-04,1.518935222324e-01,8.678971580888e-10,16.7629
10,64,0.2500000000,0.0000000000,2.158755494398e-01,2.155000000000e-01,20000,22044,1.835375150686e-01,3.233803437126e-02,2.158755494046e-01,3.526225420484e-11,16.9155
10,65,0.2539062500,0.0039062500,1.596560305790e-01,1.617500000000e-01,20000,22044,1.517144781817e-01,7.941552397355e-03,1.596560305790e-01,2.131273410168e-14,16.7845
10,66,0.2578125000,0.0078125000,1.145983516839e-01,1.139500000000e-01,20000,22044,8.461333183161e-02,2.998501985231e-02,1.145983516839e-01,0.000000000000e+00,16.6405
10,67,0.2617187500,0.0117187500,4.670886162372e-02,4.630000000000e-02,20000,22044,3.047087247507e-02,1.623798914865e-02,4.670886162372e-02,0.000000000000e+00,16.2507
10,68,0.2656250000,0.0156250000,1.910189014835e-02,1.885000000000e-02,20000,22044,6.398083459333e-03,1.270380668902e-02,1.910189014835e-02,0.000000000000e+00,15.8624
10,69,0.2695312500,0.0195312500,9.195396062871e-03,9.600000000000e-03,20000,22044,5.948218216098e-04,8.600574241261e-03,9.195396062871e-03,0.000000000000e+00,15.5449
10,70,0.2734375000,0.0234375000,1.312744727510e-02,1.275000000000e-02,20000,22044,0.000000000000e+00,1.312744727510e-02,1.312744727510e-02,0.000000000000e+00,15.6995
10,71,0.2773437500,0.0273437500,8.544475290944e-03,7.150000000000e-03,20000,22044,0.000000000000e+00,8.544475290944e-03,8.544475290944e-03,0.000000000000e+00,15.5130
10,72,0.2812500000,0.0312500000,3.321261248279e-03,4.100000000000e-03,20000,22044,0.000000000000e+00,3.321261248279e-03,3.321261248279e-03,0.000000000000e+00,15.1026
10,73,0.2851562500,0.0351562500,8.328502477074e-03,8.250000000000e-03,20000,22044,0.000000000000e+00,8.328502477074e-03,8.328502477074e-03,0.000000000000e+00,15.5019
10,74,0.2890625000,0.0390625000,5.552999276796e-03,6.350000000000e-03,20000,22044,0.000000000000e+00,5.552999276796e-03,5.552999276796e-03,0.000000000000e+00,15.3259
10,75,0.2929687500,0.0429687500,5.025630915916e-04,5.500000000000e-04,20000,22044,0.000000000000e+00,5.025630915916e-04,5.025630915916e-04,0.000000000000e+00,14.2825
10,76,0.2968750000,0.0468750000,5.816787481191e-03,5.350000000000e-03,20000,22044,0.000000000000e+00,5.816787481191e-03,5.816787481191e-03,0.000000000000e+00,15.3460
10,77,0.3007812500,0.0507812500,2.640252713016e-04,2.000000000000e-04,20000,22044,0.000000000000e+00,2.640252713016e-04,2.640252713016e-04,0.000000000000e+00,14.0030
10,78,0.3046875000,0.0546875000,5.471572984548e-03,5.650000000000e-03,20000,22044,0.000000000000e+00,5.471572984548e-03,5.471572984548e-03,0.000000000000e+00,15.3195
10,79,0.3085937500,0.0585937500,8.138595193968e-03,7.450000000000e-03,20000,22044,0.000000000000e+00,8.138595193968e-03,8.138595193968e-03,0.000000000000e+00,15.4919
10,80,0.3125000000,0.0625000000,3.123034605576e-04,3.500000000000e-04,20000,22044,0.000000000000e+00,3.123034605576e-04,3.123034605576e-04,0.000000000000e+00,14.0759
10,81,0.3164062500,0.0664062500,8.146369390242e-03,7.750000000000e-03,20000,22044,0.000000000000e+00,8.146369390242e-03,8.146369390242e-03,0.000000000000e+00,15.4923
10,82,0.3203125000,0.0703125000,5.417274484893e-03,5.600000000000e-03,20000,22044,0.000000000000e+00,5.417274484893e-03,5.417274484893e-03,0.000000000000e+00,15.3151
10,83,0.3242187500,0.0742187500,4.946174484324e-04,4.500000000000e-04,20000,22044,0.000000000000e+00,4.946174484324e-04,4.946174484324e-04,0.000000000000e+00,14.2756
10,84,0.3281250000,0.0781250000,3.343289677046e-03,2.750000000000e-03,20000,22044,0.000000000000e+00,3.343289677046e-03,3.343289677046e-03,0.000000000000e+00,15.1055
10,85,0.3320312500,0.0820312500,3.198058797026e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,3.198058797026e-04,3.198058797026e-04,0.000000000000e+00,14.0862
10,86,0.3359375000,0.0859375000,5.863919075387e-04,6.500000000000e-04,20000,22044,0.000000000000e+00,5.863919075387e-04,5.863919075387e-04,0.000000000000e+00,14.3495
10,87,0.3398437500,0.0898437500,1.524088355498e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,1.524088355498e-04,1.524088355498e-04,0.000000000000e+00,13.7644
10,88,0.3437500000,0.0937500000,3.672296527709e-04,0.000000000000e+00,20000,22044,0.000000000000e+00,3.672296527709e-04,3.672296527709e-04,0.000000000000e+00,14.1463
10,89,0.3476562500,0.0976562500,6.420899073667e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,6.420899073667e-05,6.420899073667e-05,0.000000000000e+00,13.3889
10,90,0.3515625000,0.1015625000,2.683218374708e-04,2.000000000000e-04,20000,22044,0.000000000000e+00,2.683218374708e-04,2.683218374708e-04,0.000000000000e+00,14.0100
10,91,0.3554687500,0.1054687500,6.385103839891e-04,6.500000000000e-04,20000,22044,0.000000000000e+00,6.385103839891e-04,6.385103839891e-04,0.000000000000e+00,14.3865
10,92,0.3593750000,0.1093750000,2.052674668268e-03,1.900000000000e-03,20000,22044,0.000000000000e+00,2.052674668268e-03,2.052674668268e-03,0.000000000000e+00,14.8937
10,93,0.3632812500,0.1132812500,1.156094556572e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,1.156094556572e-04,1.156094556572e-04,0.000000000000e+00,13.6443
10,94,0.3671875000,0.1171875000,5.217499160349e-03,4.750000000000e-03,20000,22044,0.000000000000e+00,5.217499160349e-03,5.217499160349e-03,0.000000000000e+00,15.2988
10,95,0.3710937500,0.1210937500,7.912964367389e-03,8.000000000000e-03,20000,22044,0.000000000000e+00,7.912964367389e-03,7.912964367389e-03,0.000000000000e+00,15.4797
10,96,0.3750000000,0.1250000000,3.699135035428e-04,3.000000000000e-04,20000,22044,0.000000000000e+00,3.699135035428e-04,3.699135035428e-04,0.000000000000e+00,14.1494
10,97,0.3789062500,0.1289062500,8.013042406250e-03,8.350000000000e-03,20000,22044,0.000000000000e+00,8.013042406250e-03,8.013042406250e-03,0.000000000000e+00,15.4851
10,98,0.3828125000,0.1328125000,5.420836974356e-03,6.250000000000e-03,20000,22044,0.000000000000e+00,5.420836974356e-03,5.420836974356e-03,0.000000000000e+00,15.3154
10,99,0.3867187500,0.1367187500,5.212345887742e-04,4.500000000000e-04,20000,22044,0.000000000000e+00,5.212345887742e-04,5.212345887742e-04,0.000000000000e+00,14.2984
10,100,0.3906250000,0.1406250000,2.944874584496e-03,2.400000000000e-03,20000,22044,0.000000000000e+00,2.944874584496e-03,2.944874584496e-03,0.000000000000e+00,15.0504
10,101,0.3945312500,0.1445312500,5.551505018896e-04,8.500000000000e-04,20000,22044,0.000000000000e+00,5.551505018896e-04,5.551505018896e-04,0.000000000000e+00,14.3258
10,102,0.3984375000,0.1484375000,6.336087015902e-04,9.500000000000e-04,20000,22044,0.000000000000e+00,6.336087015902e-04,6.336087015902e-04,0.000000000000e+00,14.3832
10,103,0.4023437500,0.1523437500,1.072616715549e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,1.072616715549e-04,1.072616715549e-04,0.000000000000e+00,13.6118
10,104,0.4062500000,0.1562500000,4.485960827062e-04,6.500000000000e-04,20000,22044,0.000000000000e+00,4.485960827062e-04,4.485960827062e-04,0.000000000000e+00,14.2332
10,105,0.4101562500,0.1601562500,6.167311664873e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,6.167311664873e-05,6.167311664873e-05,0.000000000000e+00,13.3714
10,106,0.4140625000,0.1640625000,2.600464490178e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,2.600464490178e-04,2.600464490178e-04,0.000000000000e+00,13.9964
10,107,0.4179687500,0.1679687500,5.890528840830e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,5.890528840830e-05,5.890528840830e-05,0.000000000000e+00,13.3515
10,108,0.4218750000,0.1718750000,2.468543673622e-04,3.500000000000e-04,20000,22044,0.000000000000e+00,2.468543673622e-04,2.468543673622e-04,0.000000000000e+00,13.9738
10,109,0.4257812500,0.1757812500,5.009174278422e-05,1.000000000000e-04,20000,22044,0.000000000000e+00,5.009174278422e-05,5.009174278422e-05,0.000000000000e+00,13.2811
10,110,0.4296875000,0.1796875000,2.522383973375e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,2.522383973375e-04,2.522383973375e-04,0.000000000000e+00,13.9832
10,111,0.4335937500,0.1835937500,2.002668764886e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.002668764886e-05,2.002668764886e-05,0.000000000000e+00,12.8830
10,112,0.4375000000,0.1875000000,3.182741485282e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,3.182741485282e-04,3.182741485282e-04,0.000000000000e+00,14.0841
10,113,0.4414062500,0.1914062500,1.807460409304e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.807460409304e-05,1.807460409304e-05,0.000000000000e+00,12.8384
10,114,0.4453125000,0.1953125000,2.566893348314e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,2.566893348314e-04,2.566893348314e-04,0.000000000000e+00,13.9908
10,115,0.4492187500,0.1992187500,2.203904085671e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.203904085671e-05,2.203904085671e-05,0.000000000000e+00,12.9245
10,116,0.4531250000,0.2031250000,1.273468044804e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,1.273468044804e-04,1.273468044804e-04,0.000000000000e+00,13.6863
10,117,0.4570312500,0.2070312500,5.381132212804e-05,1.500000000000e-04,20000,22044,0.000000000000e+00,5.381132212804e-05,5.381132212804e-05,0.000000000000e+00,13.3122
10,118,0.4609375000,0.2109375000,4.154139491765e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,4.154139491765e-06,4.154139491765e-06,0.000000000000e+00,12.1998
10,119,0.4648437500,0.2148437500,2.236858415379e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.236858415379e-05,2.236858415379e-05,0.000000000000e+00,12.9310
10,120,0.4687500000,0.2187500000,5.668269225027e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,5.668269225027e-07,5.668269225027e-07,0.000000000000e+00,11.3348
10,121,0.4726562500,0.2226562500,1.244694063497e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,1.244694063497e-05,1.244694063497e-05,0.000000000000e+00,12.6764
10,122,0.4765625000,0.2265625000,6.508697678896e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,6.508697678896e-07,6.508697678896e-07,0.000000000000e+00,11.3948
10,123,0.4804687500,0.2304687500,6.381270248342e-06,5.000000000000e-05,20000,22044,0.000000000000e+00,6.381270248342e-06,6.381270248342e-06,0.000000000000e+00,12.3863
10,124,0.4843750000,0.2343750000,5.779691133273e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,5.779691133273e-07,5.779691133273e-07,0.000000000000e+00,11.3432
10,125,0.4882812500,0.2382812500,2.009027190526e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,2.009027190526e-06,2.009027190526e-06,0.000000000000e+00,11.8843
10,126,0.4921875000,0.2421875000,3.381618204109e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,3.381618204109e-07,3.381618204109e-07,0.000000000000e+00,11.1105
10,127,0.4960937500,0.2460937500,2.846211206883e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,2.846211206883e-07,2.846211206883e-07,0.000000000000e+00,11.0356
10,128,0.5000000000,0.2500000000,1.117099178792e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,1.117099178792e-07,1.117099178792e-07,0.000000000000e+00,10.6294
10,129,0.5039062500,0.2539062500,3.812421876109e-09,0.000000000000e+00,20000,22044,0.000000000000e+00,3.812421876109e-09,3.812421876109e-09,0.000000000000e+00,9.1625
10,130,0.5078125000,0.2578125000,1.563688660123e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,1.563688660123e-08,1.563688660123e-08,0.000000000000e+00,9.7755
10,131,0.5117187500,0.2617187500,7.505705568590e-10,0.000000000000e+00,20000,22044,0.000000000000e+00,7.505705568590e-10,7.505705568590e-10,0.000000000000e+00,8.4567
11,0,0.0000000000,-0.2500000000,3.166270707354e-02,3.240000000000e-02,20000,22044,0.000000000000e+00,3.166270707354e-02,0.000000000000e+00,3.166270707354e-02,17.4453
11,1,0.0039062500,-0.2460937500,3.221525800514e-03,3.500000000000e-03,20000,22044,0.000000000000e+00,3.221525800514e-03,0.000000000000e+00,3.221525800514e-03,16.4528
11,2,0.0078125000,-0.2421875000,6.331860090375e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,6.331860090375e-05,0.000000000000e+00,6.331860090375e-05,14.7463
11,3,0.0117187500,-0.2382812500,1.308485305963e-03,1.200000000000e-03,20000,22044,0.000000000000e+00,1.308485305963e-03,0.000000000000e+00,1.308485305963e-03,16.0616
11,4,0.0156250000,-0.2343750000,6.719345568379e-05,2.000000000000e-04,20000,22044,0.000000000000e+00,6.719345568379e-05,0.000000000000e+00,6.719345568379e-05,14.7721
11,5,0.0195312500,-0.2304687500,6.850854956092e-04,6.000000000000e-04,20000,22044,0.000000000000e+00,6.850854956092e-04,0.000000000000e+00,6.850854956092e-04,15.7805
11,6,0.0234375000,-0.2265625000,4.801486307060e-05,1.000000000000e-04,20000,22044,0.000000000000e+00,4.801486307060e-05,0.000000000000e+00,4.801486307060e-05,14.6262
11,7,0.0273437500,-0.2226562500,6.585054722120e-04,6.000000000000e-04,20000,22044,0.000000000000e+00,6.585054722120e-04,0.000000000000e+00,6.585054722120e-04,15.7633
11,8,0.0312500000,-0.2187500000,3.510458760305e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,3.510458760305e-05,0.000000000000e+00,3.510458760305e-05,14.4901
11,9,0.0351562500,-0.2148437500,6.843524904938e-04,7.000000000000e-04,20000,22044,0.000000000000e+00,6.843524904938e-04,0.000000000000e+00,6.843524904938e-04,15.7801
11,10,0.0390625000,-0.2109375000,4.801486307060e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,4.801486307060e-05,0.000000000000e+00,4.801486307060e-05,14.6262
11,11,0.0429687500,-0.2070312500,3.435834881434e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,3.435834881434e-05,0.000000000000e+00,3.435834881434e-05,14.4808
11,12,0.0468750000,-0.2031250000,1.592599498987e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.592599498987e-05,0.000000000000e+00,1.592599498987e-05,14.1469
11,13,0.0507812500,-0.1992187500,1.757429282195e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.757429282195e-05,0.000000000000e+00,1.757429282195e-05,14.1897
11,14,0.0546875000,-0.1953125000,1.536475618259e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,1.536475618259e-06,0.000000000000e+00,1.536475618259e-06,13.1313
11,15,0.0585937500,-0.1914062500,6.417340758314e-04,5.500000000000e-04,20000,22044,0.000000000000e+00,6.417340758314e-04,0.000000000000e+00,6.417340758314e-04,15.7521
11,16,0.0625000000,-0.1875000000,3.378769664110e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,3.378769664110e-05,0.000000000000e+00,3.378769664110e-05,14.4735
11,17,0.0664062500,-0.1835937500,6.841763298167e-04,6.000000000000e-04,20000,22044,0.000000000000e+00,6.841763298167e-04,0.000000000000e+00,6.841763298167e-04,15.7800
11,18,0.0703125000,-0.1796875000,4.817721601271e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,4.817721601271e-05,0.000000000000e+00,4.817721601271e-05,14.6276
11,19,0.0742187500,-0.1757812500,3.403364293012e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,3.403364293012e-05,0.000000000000e+00,3.403364293012e-05,14.4767
11,20,0.0781250000,-0.1718750000,1.608834793198e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,1.608834793198e-05,0.000000000000e+00,1.608834793198e-05,14.1513
11,21,0.0820312500,-0.1679687500,1.741193987983e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.741193987983e-05,0.000000000000e+00,1.741193987983e-05,14.1856
11,22,0.0859375000,-0.1640625000,1.861181502484e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,1.861181502484e-06,0.000000000000e+00,1.861181502484e-06,13.2146
11,23,0.0898437500,-0.1601562500,1.742459949160e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,1.742459949160e-05,0.000000000000e+00,1.742459949160e-05,14.1859
11,24,0.0937500000,-0.1562500000,1.444675108581e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.444675108581e-05,0.000000000000e+00,1.444675108581e-05,14.1046
11,25,0.0976562500,-0.1523437500,1.739813214487e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.739813214487e-05,0.000000000000e+00,1.739813214487e-05,14.1853
11,26,0.1015625000,-0.1484375000,1.698828560371e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,1.698828560371e-06,0.000000000000e+00,1.698828560371e-06,13.1749
11,27,0.1054687500,-0.1445312500,1.535901556662e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,1.535901556662e-06,0.000000000000e+00,1.535901556662e-06,13.1311
11,28,0.1093750000,-0.1406250000,5.723171419627e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,5.723171419627e-08,0.000000000000e+00,5.723171419627e-08,11.7024
11,29,0.1132812500,-0.1367187500,2.953794601181e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,2.953794601181e-06,0.000000000000e+00,2.953794601181e-06,13.4152
11,30,0.1171875000,-0.1328125000,4.284991764070e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,4.284991764070e-08,0.000000000000e+00,4.284991764070e-08,11.5767
11,31,0.1210937500,-0.1289062500,6.392826545457e-04,8.000000000000e-04,20000,22044,0.000000000000e+00,6.392826545457e-04,0.000000000000e+00,6.392826545457e-04,15.7505
11,32,0.1250000000,-0.1250000000,3.974251194069e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,3.974251194069e-05,0.000000000000e+00,3.974251194069e-05,14.5440
11,33,0.1289062500,-0.1210937500,6.758831366884e-04,6.500000000000e-04,20000,22044,0.000000000000e+00,6.758831366884e-04,0.000000000000e+00,6.758831366884e-04,15.7747
11,34,0.1328125000,-0.1171875000,5.389539681809e-05,1.500000000000e-04,20000,22044,0.000000000000e+00,5.389539681809e-05,0.000000000000e+00,5.389539681809e-05,14.6763
11,35,0.1367187500,-0.1132812500,2.393790095285e-05,1.500000000000e-04,20000,22044,0.000000000000e+00,2.393790095285e-05,0.000000000000e+00,2.393790095285e-05,14.3239
11,36,0.1406250000,-0.1093750000,2.204166665243e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.204166665243e-05,0.000000000000e+00,2.204166665243e-05,14.2880
11,37,0.1445312500,-0.1054687500,1.144629960860e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.144629960860e-05,0.000000000000e+00,1.144629960860e-05,14.0035
11,38,0.1484375000,-0.1015625000,1.411273652719e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.411273652719e-05,0.000000000000e+00,1.411273652719e-05,14.0944
11,39,0.1523437500,-0.0976562500,1.147125072774e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,1.147125072774e-05,0.000000000000e+00,1.147125072774e-05,14.0044
11,40,0.1562500000,-0.0937500000,1.444675108581e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.444675108581e-05,0.000000000000e+00,1.444675108581e-05,14.1046
11,41,0.1601562500,-0.0898437500,1.094200434390e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.094200434390e-05,0.000000000000e+00,1.094200434390e-05,13.9839
11,42,0.1640625000,-0.0859375000,7.817958969739e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,7.817958969739e-06,0.000000000000e+00,7.817958969739e-06,13.8379
11,43,0.1679687500,-0.0820312500,1.702685900765e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,1.702685900765e-06,0.000000000000e+00,1.702685900765e-06,13.1759
11,44,0.1718750000,-0.0781250000,1.379068359593e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,1.379068359593e-07,0.000000000000e+00,1.379068359593e-07,12.0844
11,45,0.1757812500,-0.0742187500,8.663351247107e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,8.663351247107e-07,0.000000000000e+00,8.663351247107e-07,12.8825
11,46,0.1796875000,-0.0703125000,6.503380288634e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,6.503380288634e-06,0.000000000000e+00,6.503380288634e-06,13.7579
11,47,0.1835937500,-0.0664062500,1.054466113758e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.054466113758e-05,0.000000000000e+00,1.054466113758e-05,13.9678
11,48,0.1875000000,-0.0625000000,1.424951591683e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.424951591683e-05,0.000000000000e+00,1.424951591683e-05,14.0986
11,49,0.1914062500,-0.0585937500,1.102104258475e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.102104258475e-05,0.000000000000e+00,1.102104258475e-05,13.9870
11,50,0.1953125000,-0.0546875000,7.729563904749e-06,5.000000000000e-05,20000,22044,0.000000000000e+00,7.729563904749e-06,0.000000000000e+00,7.729563904749e-06,13.8329
11,51,0.1992187500,-0.0507812500,1.702100054400e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,1.702100054400e-06,0.000000000000e+00,1.702100054400e-06,13.1758
11,52,0.2031250000,-0.0468750000,4.775302044654e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,4.775302044654e-08,0.000000000000e+00,4.775302044654e-08,11.6238
11,53,0.2070312500,-0.0429687500,8.818262545512e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,8.818262545512e-07,0.000000000000e+00,8.818262545512e-07,12.8902
11,54,0.2109375000,-0.0390625000,3.633171054625e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,3.633171054625e-08,0.000000000000e+00,3.633171054625e-08,11.5051
11,55,0.2148437500,-0.0351562500,7.736928383288e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,7.736928383288e-07,0.000000000000e+00,7.736928383288e-07,12.8334
11,56,0.2187500000,-0.0312500000,2.962374636281e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,2.962374636281e-08,0.000000000000e+00,2.962374636281e-08,11.4164
11,57,0.2226562500,-0.0273437500,6.957958397629e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,6.957958397629e-07,0.000000000000e+00,6.957958397629e-07,12.7873
11,58,0.2265625000,-0.0234375000,3.783509214016e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,3.783509214016e-08,0.000000000000e+00,3.783509214016e-08,11.5227
11,59,0.2304687500,-0.0195312500,3.573732023252e-03,4.050000000000e-03,20000,22044,3.573614566050e-03,1.174572023080e-07,3.573614566050e-03,1.174572023080e-07,16.4979
11,60,0.2343750000,-0.0156250000,7.946490666298e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,7.946490666298e-05,7.944470634020e-05,2.020032278378e-08,14.8450
11,61,0.2382812500,-0.0117187500,7.385371492995e-02,7.630000000000e-02,20000,22044,7.301812747964e-02,8.355874503171e-04,7.385370395504e-02,1.097491338395e-08,17.8132
11,62,0.2421875000,-0.0078125000,4.092606774409e-03,3.850000000000e-03,20000,22044,0.000000000000e+00,4.092606774409e-03,4.092601909828e-03,4.864580332630e-09,16.5568
11,63,0.2460937500,-0.0039062500,2.889455930297e-01,2.866500000000e-01,20000,22044,2.774548915948e-01,1.149070143490e-02,2.889455919235e-01,1.106163036795e-09,18.4056
11,64,0.2500000000,0.0000000000,2.124432957992e-02,2.170000000000e-02,20000,22044,0.000000000000e+00,2.124432957992e-02,2.124432950870e-02,7.122224872631e-11,17.2720
11,65,0.2539062500,0.0039062500,2.979784254830e-01,2.966000000000e-01,20000,22044,2.774548915948e-01,2.052353388815e-02,2.979784254503e-01,3.262316714592e-11,18.4190
11,66,0.2578125000,0.0078125000,2.844615979132e-02,2.885000000000e-02,20000,22044,0.000000000000e+00,2.844615979132e-02,2.844615979132e-02,0.000000000000e+00,17.3988
11,67,0.2617187500,0.0117187500,8.158725988610e-02,8.255000000000e-02,20000,22044,7.301812747964e-02,8.569132406461e-03,8.158725988610e-02,0.000000000000e+00,17.8564
11,68,0.2656250000,0.0156250000,2.000530912595e-02,1.925000000000e-02,20000,22044,0.000000000000e+00,2.000530912595e-02,2.000530912595e-02,0.000000000000e+00,17.2459
11,69,0.2695312500,0.0195312500,1.254225390784e-02,1.245000000000e-02,20000,22044,3.573614566050e-03,8.968639341788e-03,1.254225390784e-02,0.000000000000e+00,17.0432
11,70,0.2734375000,0.0234375000,1.528806980351e-02,1.450000000000e-02,20000,22044,0.000000000000e+00,1.528806980351e-02,1.528806980351e-02,0.000000000000e+00,17.1291
11,71,0.2773437500,0.0273437500,5.360182856778e-03,5.150000000000e-03,20000,22044,0.000000000000e+00,5.360182856778e-03,5.360182856778e-03,0.000000000000e+00,16.6740
11,72,0.2812500000,0.0312500000,1.049568590301e-02,1.080000000000e-02,20000,22044,0.000000000000e+00,1.049568590301e-02,1.049568590301e-02,0.000000000000e+00,16.9658
11,73,0.2851562500,0.0351562500,8.674868532643e-04,6.500000000000e-04,20000,22044,0.000000000000e+00,8.674868532643e-04,8.674868532643e-04,0.000000000000e+00,15.8830
11,74,0.2890625000,0.0390625000,7.617389050649e-03,7.050000000000e-03,20000,22044,0.000000000000e+00,7.617389050649e-03,7.617389050649e-03,0.000000000000e+00,16.8266
11,75,0.2929687500,0.0429687500,5.068636928146e-03,5.300000000000e-03,20000,22044,0.000000000000e+00,5.068636928146e-03,5.068636928146e-03,0.000000000000e+00,16.6497
